eventdate,mealname,fcst_custcount,served_custcount,sold_custcount,itemname,fcst_prtncount,fcst_prtnsize,sold_prtncount,served_prtnsize
9/9/2025 0:00,Lunch,760,779,779,GUACAMOLE FROZEN (GF)(VN)(T9),650,1 oz Serving,1120,1 oz Serving
9/9/2025 0:00,Lunch,760,779,779,SOUR CREAM (GF)(VGT),550,1 oz Serving,480,1 oz Serving
9/9/2025 0:00,Lunch,760,779,779,CHEESE CHEDDAR SHREDDED (GF)(VGT),550,2 Tablespoons,560,2 Tablespoons
9/9/2025 0:00,Lunch,760,779,779,TOFU MONGOLIAN W/ FRIED NOODLES (VN),120,1/2 Cup,100,1/2 Cup
9/9/2025 0:00,Lunch,760,779,779,SF VEGETABLE BLEND (GF)(VN)(T9),,Cups,,Cups
9/9/2025 0:00,Lunch,760,779,779,RICE MEDIUM GRAIN (GF)(VN)(T9),,1/2 Cup,,1/2 Cup
9/9/2025 0:00,Lunch,760,779,779,CHICKEN THIGH TACO TOPPING (GF)(H)(T9),2200,1/4 Cup,2080,1/4 Cup
9/9/2025 0:00,Lunch,760,779,779,RICE TEX MEX (GF)(VN)(T9),650,1/2 Cup,380,1/2 Cup
9/9/2025 0:00,Lunch,760,779,779,BEANS PINTO SPICY CANNED (GF)(VN)(T9),300,1/2 Cup,267,1/2 Cup
9/9/2025 0:00,Lunch,760,779,779,TACO SHELLS (VN)(GF)(T9),800,Shell,463,Shell
9/9/2025 0:00,Lunch,760,779,779,UNIT CHOICE MEAL,,TITLE,,TITLE
9/9/2025 0:00,Lunch,760,779,779,VEGETABLES ROASTED (GF)(VN)(T9),100,1 oz Serving,122,1/2 Cup
9/9/2025 0:00,Lunch,760,779,779,FLATBREAD PIZZA PEPPERONI (H),360,Slice,344,Slice
9/9/2025 0:00,Lunch,760,779,779,FLATBREAD PIZZA CHEESE (VGT),360,Slice,336,Slice
9/9/2025 0:00,Lunch,760,779,779,SF BEEF STRIP MONGOLIAN NOODLE,500,1/2 Cup,240,1/2 Cup
9/9/2025 0:00,Lunch,760,779,779,SF VEGETABLE BLEND (GF)(VN)(T9),500,1/2 cup,240,1/2 cup
9/9/2025 0:00,Lunch,760,779,779,RICE MEDIUM GRAIN (GF)(VN)(T9),500,1/2 Cup,340,1/2 Cup
9/9/2025 0:00,Lunch,760,779,779,"TORTILLAS FLOUR 6"" (VN)",,Tortilla,300,Tortilla
9/9/2025 0:00,Lunch,760,779,779,CHIPS TORTILLA (GF)(VN)(T9),,1 oz Serving,160,1 oz Serving
9/9/2025 0:00,Lunch,760,779,779,COOKIES CHOCOLATE CHUNK EB (VGT),408,Cookie,303,Cookie
9/9/2025 0:00,Lunch,760,779,779,COOKIES WHITE CHOC MACADAMIA EB (VGT),204,Cookie,140,Cookie
9/9/2025 0:00,Dinner,620,608,608,BEEF BRISKET TEXAS STYLE (GF)(H)(T9),747,4 oz Serving,560,4 oz Serving
9/9/2025 0:00,Dinner,620,608,608,POTATOES CHIPOTLE AU GRATIN (VGT),400,1/4 Cup Serving,469,1/4 Cup Serving
9/9/2025 0:00,Dinner,620,608,608,PICO DE GALLO FRESH (GF)(VN)(T9),350,1 oz Serving,320,1 oz Serving
9/9/2025 0:00,Dinner,620,608,608,ARUGULA (GF)(VN)(T9),350,Ounce,80,Ounce
9/9/2025 0:00,Dinner,620,608,608,CHICKEN THIGH TACO TOPPING (GF)(H)(T9),,1/4 Cup,,1/4 Cup
9/9/2025 0:00,Dinner,620,608,608,RICE TEX MEX (GF)(VN)(T9),,1/2 Cup,,1/2 Cup
9/9/2025 0:00,Dinner,620,608,608,BEANS PINTO SPICY CANNED (GF)(VN)(T9),,1/2 Cup,,1/2 Cup
9/9/2025 0:00,Dinner,620,608,608,TACO SHELLS (VN)(GF)(T9),,Shell,,Shell
9/9/2025 0:00,Dinner,620,608,608,LETTUCE ICEBERG PRESHREDDED (GF)(VN)(T9),,1 oz Serving,,1 oz Serving
9/9/2025 0:00,Dinner,620,608,608,GUACAMOLE FROZEN (GF)(VN)(T9),,1 oz Serving,,1 oz Serving
9/9/2025 0:00,Dinner,620,608,608,SOUR CREAM (GF)(VGT),,1 oz Serving,,1 oz Serving
9/9/2025 0:00,Dinner,620,608,608,CHEESE CHEDDAR SHREDDED (GF)(VGT),,2 Tablespoons,,2 Tablespoons
9/9/2025 0:00,Dinner,620,608,608,TOFU POKE (VN)(GF),100,Serving,98,Serving
9/9/2025 0:00,Dinner,620,608,608,CAVATAPPI W/ MARINARA SAUCE (VN),300,3 oz Serving,318,3 oz Serving
9/9/2025 0:00,Dinner,620,608,608,VEGETABLES ROASTED (GF)(VN)(T9),250,1 oz Serving,167,1 oz Serving
9/9/2025 0:00,Dinner,620,608,608,FLATBREAD PIZZA PEPPERONI (H),300,Slice,288,Slice
9/9/2025 0:00,Dinner,620,608,608,FLATBREAD PIZZA CHEESE (VGT),300,Slice,264,Slice
9/9/2025 0:00,Dinner,620,608,608,BROWNIE COOKIE AND CREAM (VGT),,Brownie,,Brownie
9/9/2025 0:00,Dinner,620,608,608,COOKIES LINZER RASPBERRY HAZELNUT (VN),50,Cookie,25,Cookie
9/9/2025 0:00,Dinner,620,608,608,COOKIES CHOCOLATE CHUNK EB (VGT),72,Cookie,90,Cookie
9/10/2025 0:00,Breakfast,360,367,367,HOT CEREAL OATMEAL (VN),0,8 oz Cup,0,8 oz Cup
9/10/2025 0:00,Breakfast,360,367,367,VEGETABLES SAUTEED (GF)(VN)(T9),60,1/2 Cup,30,1/2 Cup
9/10/2025 0:00,Breakfast,360,367,367,SCRAMBLED TOFU W/ SPINACH (GF)(VN),30,1/2 Cup,24,1/2 Cup
9/10/2025 0:00,Breakfast,360,367,367,EGGS SCRAMBLED (GF)(VGT),432,1/2 cup Serving,432,1/2 cup Serving
9/10/2025 0:00,Breakfast,360,367,367,SAUSAGE LINKS PORK (GF)(T9),267,2 Links,356,2 Links
9/10/2025 0:00,Breakfast,360,367,367,POTATOES O'BRIEN (GF)(VN)(T9),180,1/2 Cup,173,1/2 Cup
9/10/2025 0:00,Breakfast,360,367,367,SANDWICH EGG ENGLISH MUFFIN VEG (VGT),144,Sandwich,144,Sandwich
9/10/2025 0:00,Breakfast,360,367,367,SMOOTHIE TROPICAL VEGAN (GF)(VN)(T9),96,6 oz,96,6 oz
9/10/2025 0:00,Breakfast,360,367,367,FRENCH TOAST STICKS DEEP FRIED (VGT),,3 Sticks,,3 Sticks
9/10/2025 0:00,Breakfast,360,367,367,MUFFINS BLUEBERRY BATTER (VGT),48,Muffin,48,Muffin
9/10/2025 0:00,Breakfast,360,367,367,MUFFINS LEMON POPPYSEED (VGT),48,Muffin,48,Muffin
9/10/2025 0:00,Breakfast,360,367,367,DONUT HOLES CINNAMON (VGT),48,3 Donut Holes,48,3 Donut Holes
9/10/2025 0:00,Lunch,800,819,819,CHIPS PITA FRIED (VN),,4 Chips,,4 Chips
9/10/2025 0:00,Lunch,800,819,819,PITA WEDGES (VN),,4 Pieces,,4 Pieces
9/10/2025 0:00,Lunch,800,819,819,HUMMUS (GF)(VN),,1 oz Serving,,1 oz Serving
9/10/2025 0:00,Lunch,800,819,819,FARRO BUTTERNUT (VN),,1/8 Cup,,1/8 Cup
9/10/2025 0:00,Lunch,800,819,819,QUINOA BUTTERNUT SQUASH W/PECAN(GF)(VN),96,8 oz Serving,60,8 oz Serving
9/10/2025 0:00,Lunch,800,819,819,CHICKEN THIGH BIRYANI (GF)(H)(T9),400,1/2 Cup,120,1/2 Cup
9/10/2025 0:00,Lunch,800,819,819,GARNISH MINT (GF)(VN)(T9),200,Tablespoon,16,Tablespoon
9/10/2025 0:00,Lunch,800,819,819,VEGETABLES ROASTED (GF)(VN)(T9),300,1 oz Serving,209,1/2 Cup
9/10/2025 0:00,Lunch,800,819,819,PASTA CAVATAPPI (VN),600,3 oz Serving,909,3 oz Serving
9/10/2025 0:00,Lunch,800,819,819,SAUCE MARINARA CANNED (GF)(VN)(T9),350,1/2 Cup,360,1/2 Cup
9/10/2025 0:00,Lunch,800,819,819,SAUCE MUSHROOM CREAMY (GF)(VGT),300,2 oz Portion,416,2 oz Portion
9/10/2025 0:00,Lunch,800,819,819,SAUCE CARBONARA (GF),400,1/4 Cup,280,1/4 Cup
9/10/2025 0:00,Lunch,800,819,819,BREAD GARLIC FZ (VGT),700,Piece,960,Piece
9/10/2025 0:00,Lunch,800,819,819,VEGETABLES ROASTED (GF)(VN)(T9),350,1 oz Serving,226,1/2 Cup
9/10/2025 0:00,Lunch,800,819,819,FLATBREAD PIZZA CHICKEN RANCH & BACON,300,Slice,224,Slice
9/10/2025 0:00,Lunch,800,819,819,FLATBREAD PIZZA CHEESE (VGT),300,Slice,368,Slice
9/10/2025 0:00,Lunch,800,819,819,CHICKEN WINGS OF FIRE,1600,4 Wings,1480,4 Wings
9/10/2025 0:00,Lunch,800,819,819,CARROTS BABY FRESH (GF)(VN)(T9),250,1/2 Cup,60,1/2 Cup
9/10/2025 0:00,Lunch,800,819,819,SALAD CELERY STICKS (GF)(VN)(T9),250,4 Celery Sticks,200,4 Celery Sticks
9/10/2025 0:00,Lunch,800,819,819,DRESSING RANCH HOMEMADE (GF)(VGT),240,1 oz Serving,256,1 oz Serving
9/10/2025 0:00,Lunch,800,819,819,SAUCE BBQ SWEET BABY RAYS (GF)(VN)(T9),,Ounce,,Ounce
9/10/2025 0:00,Lunch,800,819,819,SAUCE TERIYAKI PREMADE (VN),240,Ounce,96,Ounce
9/10/2025 0:00,Lunch,800,819,819,SAUCE HONEY MUSTARD (GF)(VGT)(T9),240,Tablespoon,120,Tablespoon
9/10/2025 0:00,Lunch,800,819,819,RICE KRISPY ORANGE CREAMSICLE,160,piece,90,piece
9/10/2025 0:00,Lunch,800,819,819,COOKIES CHOCOLATE CHUNK EB (VGT),408,Cookie,192,Cookie
9/10/2025 0:00,Lunch,800,819,819,COOKIES OATMEAL RAISIN EB (VGT),204,Cookie,166,Cookie
9/10/2025 0:00,Dinner,530,596,596,FLATBREAD PIZZA CHEESE (VGT),300,Slice,256,Slice
9/10/2025 0:00,Dinner,530,596,596,FRITTER CHICKEN TENDERS FZ,,4 oz Serving,,4 oz Serving
9/10/2025 0:00,Dinner,530,596,596,CHICKEN WINGS OF FIRE,,4 Wings,,4 Wings
9/10/2025 0:00,Dinner,530,596,596,CHIPS PITA FRIED (VN),,4 Chips,,4 Chips
9/10/2025 0:00,Dinner,530,596,596,PITA WEDGES (VN),,4 Pieces,,4 Pieces
9/10/2025 0:00,Dinner,530,596,596,HUMMUS (GF)(VN),,1 oz Serving,,1 oz Serving
9/10/2025 0:00,Dinner,530,596,596,FARRO BUTTERNUT (VN),,1/8 Cup,,1/8 Cup
9/10/2025 0:00,Dinner,530,596,596,RAJMA (GF)(VN)(T9),96,1/2 Cup,96,1/2 Cup
9/10/2025 0:00,Dinner,530,596,596,POTATO PEAS CURRY (GF)(VN)(T9),120,1/2 Cup,160,1/2 Cup
9/10/2025 0:00,Dinner,530,596,596,RICE BASMATI (GF)(VN)(T9),120,1/2 Cup,128,1/2 Cup
9/10/2025 0:00,Dinner,530,596,596,CHICKEN THIGH HULI HULI (GF)(H),640,3 Oz Serving,427,3 Oz Serving
9/10/2025 0:00,Dinner,530,596,596,SALAD CITRUS SPINACH &QUINOA(GF)(VN)(T9),400,Salad,429,Salad
9/10/2025 0:00,Dinner,530,596,596,PASTA CAVATAPPI (VN),,3 oz Serving,,3 oz Serving
9/10/2025 0:00,Dinner,530,596,596,SAUCE MARINARA CANNED (GF)(VN)(T9),,1/2 Cup,,1/2 Cup
9/10/2025 0:00,Dinner,530,596,596,SAUCE MUSHROOM CREAMY (GF)(VGT),,2 oz Portion,,2 oz Portion
9/10/2025 0:00,Dinner,530,596,596,SAUCE CARBONARA (GF),,1/4 Cup,,1/4 Cup
9/10/2025 0:00,Dinner,530,596,596,BREAD GARLIC FZ (VGT),,Piece,,Piece
9/10/2025 0:00,Dinner,530,596,596,VEGETABLES ROASTED (GF)(VN)(T9),,1 oz Serving,,1 oz Serving
9/10/2025 0:00,Dinner,530,596,596,FLATBREAD PIZZA CHICKEN RANCH & BACON,300,Slice,384,Slice
9/10/2025 0:00,Dinner,530,596,596,SHRIMP POPCORN,,1/2 Cup,,1/2 Cup
9/10/2025 0:00,Dinner,530,596,596,CARROTS BABY FRESH (GF)(VN)(T9),,1/2 Cup,,1/2 Cup
9/10/2025 0:00,Dinner,530,596,596,SALAD CELERY STICKS (GF)(VN)(T9),,4 Celery Sticks,,4 Celery Sticks
9/10/2025 0:00,Dinner,530,596,596,DRESSING RANCH HOMEMADE (GF)(VGT),,1 oz Serving,,1 oz Serving
9/10/2025 0:00,Dinner,530,596,596,SAUCE TERIYAKI PREMADE (VN),,Ounce,,Ounce
9/10/2025 0:00,Dinner,530,596,596,SAUCE HONEY MUSTARD (GF)(VGT)(T9),,Tablespoon,,Tablespoon
9/10/2025 0:00,Dinner,530,596,596,CAKE BLUEBERRY BANANA COCONUT (VN),140,Pieces,60,Pieces
9/10/2025 0:00,Dinner,530,596,596,COOKIES CHOCOLATE CHUNK EB (VGT),72,Cookie,72,Cookie
9/11/2025 0:00,Breakfast,325,281,281,HOT CEREAL OATMEAL (VN),0,8 oz Cup,0,8 oz Cup
9/11/2025 0:00,Breakfast,325,281,281,VEGETABLES SAUTEED (GF)(VN)(T9),50,1/2 Cup,55,1/2 Cup
9/11/2025 0:00,Breakfast,325,281,281,SCRAMBLED TOFU W/ SPINACH (GF)(VN),25,1/2 Cup,24,1/2 Cup
9/11/2025 0:00,Breakfast,325,281,281,EGGS SCRAMBLED (GF)(VGT),432,1/2 cup Serving,432,1/2 cup Serving
9/11/2025 0:00,Breakfast,325,281,281,ANDOUILLE CAJUN SAUSAGE (GF)(T9),140,2 Ounces,240,2 Ounces
9/11/2025 0:00,Breakfast,325,281,281,POTATO RED ROASTED DUO (GF)(VN)(T9),160,1/2 Cup,200,1/2 Cup
9/11/2025 0:00,Breakfast,325,281,281,CREPES HAZELNUT NUTELLA (VGT),200,Crepe,200,Crepe
9/11/2025 0:00,Breakfast,325,281,281,SMOOTHIE TROPICAL VEGAN (GF)(VN)(T9),96,6 oz,96,6 oz
9/11/2025 0:00,Breakfast,325,281,281,FRENCH TOAST STICKS DEEP FRIED (VGT),,3 Sticks,,3 Sticks
9/11/2025 0:00,Breakfast,325,281,281,MUFFINS CAPPUCCINO CHOC CHIP BATTER(VGT),48,Muffin,48,Muffin
9/11/2025 0:00,Breakfast,325,281,281,MUFFINS APPLE CINNAMON BATTER (VGT),48,Muffin,48,Muffin
9/11/2025 0:00,Breakfast,325,281,281,DONUTS GLAZED CHOCOLATE (VGT),48,Donut,48,Donut
9/11/2025 0:00,Lunch,690,854,854,CHIPS PITA FRIED (VN),,4 Chips,,4 Chips
9/11/2025 0:00,Lunch,690,854,854,PITA WEDGES (VN),,4 Pieces,,4 Pieces
9/11/2025 0:00,Lunch,690,854,854,HUMMUS (GF)(VN),,1 oz Serving,,1 oz Serving
9/11/2025 0:00,Lunch,690,854,854,FARRO BUTTERNUT (VN),,1/8 Cup,,1/8 Cup
9/11/2025 0:00,Lunch,690,854,854,BRAZIL VEG FEIJOADA (GF)(VN)(T9),80,4 oz Serving,80,4 oz Serving
9/11/2025 0:00,Lunch,690,854,854,RICE BASMATI (GF)(VN)(T9),,1/2 Cup,,1/2 Cup
9/11/2025 0:00,Lunch,690,854,854,KALE BRAZILIAN (GF)(VN)(T9),,1/2 Cup,,1/2 Cup
9/11/2025 0:00,Lunch,690,854,854,BEEF CUBES FEIJOADA BRAZIL (GF)(H)(T9),300,Serving,180,Serving
9/11/2025 0:00,Lunch,690,854,854,RICE BASMATI (GF)(VN)(T9),300,1/2 Cup,168,1/2 Cup
9/11/2025 0:00,Lunch,690,854,854,KALE BRAZILIAN (GF)(VN)(T9),275,1/2 Cup,133,1/2 Cup
9/11/2025 0:00,Lunch,690,854,854,CHICKEN THIGH SPICY PASTA (H),400,Cups,400,Cups
9/11/2025 0:00,Lunch,690,854,854,VEGETABLES ROASTED (GF)(VN)(T9),300,1 oz Serving,209,1/2 Cup
9/11/2025 0:00,Lunch,690,854,854,FLATBREAD PIZZA PEPPERONI (H),300,Slice,456,Slice
9/11/2025 0:00,Lunch,690,854,854,FLATBREAD CHEESE (VGT),348,Piece,320,Piece
9/11/2025 0:00,Lunch,690,854,854,SAUCE PIZZA CANNED (GF)(VN)(T9),100,1/4 Cup,100,1/4 Cup
9/11/2025 0:00,Lunch,690,854,854,MEATBALL SUBMARINE,1100,1/2 Sandwich,613,1/2 Sandwich
9/11/2025 0:00,Lunch,690,854,854,POTATOES FRIES PARMESAN GARLIC (VGT),700,1/2 Cup,570,1/2 Cup
9/11/2025 0:00,Lunch,690,854,854,COOKIES CHOCOLATE CHUNK EB (VGT),408,Cookie,147,Cookie
9/11/2025 0:00,Lunch,690,854,854,COOKIES WHITE CHOC MACADAMIA EB (VGT),204,Cookie,166,Cookie
9/11/2025 0:00,Dinner,480,594,594,VEGETABLES ROASTED (GF)(VN)(T9),,1 oz Serving,,1 oz Serving
9/11/2025 0:00,Dinner,480,594,594,CHIPS PITA FRIED (VN),,4 Chips,,4 Chips
9/11/2025 0:00,Dinner,480,594,594,PITA WEDGES (VN),,4 Pieces,,4 Pieces
9/11/2025 0:00,Dinner,480,594,594,HUMMUS (GF)(VN),,1 oz Serving,,1 oz Serving
9/11/2025 0:00,Dinner,480,594,594,FARRO BUTTERNUT (VN),,1/8 Cup,,1/8 Cup
9/11/2025 0:00,Dinner,480,594,594,SQUASH BUTTERNUT BAKED (GF)(VN)(T9),96,1/2 Cup,160,1/2 Cup
9/11/2025 0:00,Dinner,480,594,594,SALAD WHITE BEAN MINT ONION(GF)(VN)(T9),64,3 oz Serving,27,3 oz Serving
9/11/2025 0:00,Dinner,480,594,594,QUINOA (VN)(GF)(T9),,1/2 Cup,,1/2 Cup
9/11/2025 0:00,Dinner,480,594,594,VEGETABLES ROASTED (GF)(VN)(T9),,1 oz Serving,,1 oz Serving
9/11/2025 0:00,Dinner,480,594,594,CHICKEN BREAST GRILLED (GF)(H)(T9),533,3 oz,533,3 oz
9/11/2025 0:00,Dinner,480,594,594,QUINOA (VN)(GF)(T9),280,1/2 Cup,133,1/2 Cup
9/11/2025 0:00,Dinner,480,594,594,VEGETABLES ROASTED (GF)(VN)(T9),300,1 oz Serving,268,1/2 Cup
9/11/2025 0:00,Dinner,480,594,594,RICE YELLOW BURRITO STATION (GF)(VN)(T9),,1/2 Cup,,1/2 Cup
9/11/2025 0:00,Dinner,480,594,594,CHEESE NACHO (GF)(VN),,Ounce,,Ounce
9/11/2025 0:00,Dinner,480,594,594,JAM RED PEPPER (GF)(VN)(T9),,Serving,,Serving
9/11/2025 0:00,Dinner,480,594,594,FLATBREAD PIZZA PEPPERONI (H),300,Slice,296,Slice
9/11/2025 0:00,Dinner,480,594,594,FLATBREAD CHEESE (VGT),300,Piece,280,Piece
9/11/2025 0:00,Dinner,480,594,594,SAUCE PIZZA CANNED (GF)(VN)(T9),100,1/4 Cup,100,1/4 Cup
9/11/2025 0:00,Dinner,480,594,594,MEATBALL SUBMARINE,,1/2 Sandwich,,1/2 Sandwich
9/11/2025 0:00,Dinner,480,594,594,POTATOES FRIES PARMESAN GARLIC (VGT),,1/2 Cup,,1/2 Cup
9/11/2025 0:00,Dinner,480,594,594,TORTE M&M (VGT),168,Piece,63,Piece
9/11/2025 0:00,Dinner,480,594,594,COOKIE CHOCOLATE DOUBLE (VN),200,Cookie,200,Cookie
9/11/2025 0:00,Dinner,480,594,594,COOKIES CHOCOLATE CHUNK EB (VGT),72,Cookie,72,Cookie
9/12/2025 0:00,Breakfast,315,311,311,HOT CEREAL OATMEAL (VN),0,8 oz Cup,0,8 oz Cup
9/12/2025 0:00,Breakfast,315,311,311,VEGETABLES SAUTEED (GF)(VN)(T9),45,1/2 Cup,55,1/2 Cup
9/12/2025 0:00,Breakfast,315,311,311,SCRAMBLED TOFU W/ SPINACH (GF)(VN),24,1/2 Cup,16,1/2 Cup
9/12/2025 0:00,Breakfast,315,311,311,EGGS SCRAMBLED (GF)(VGT),380,1/2 cup Serving,432,1/2 cup Serving
9/12/2025 0:00,Breakfast,315,311,311,BACON PRECOOKED (GF)(T9),216,4 Slices,216,4 Slices
9/12/2025 0:00,Breakfast,315,311,311,POTATOES HOME FRIES (GF)(VN)(T9),140,1/2 Cup,140,1/2 Cup
9/12/2025 0:00,Breakfast,315,311,311,FRITTATA KALE CAULIFLOWER ROASTED (VGT),80,4 oz serving,96,4 oz serving
9/12/2025 0:00,Breakfast,315,311,311,SMOOTHIE TROPICAL VEGAN (GF)(VN)(T9),96,6 oz,96,6 oz
9/12/2025 0:00,Breakfast,315,311,311,DANISH ASSORT MINI SCHULS TREE NUT (VGT),48,Danish,48,Danish
9/12/2025 0:00,Breakfast,315,311,311,MUFFINS CHOCOLATE CHOC CHIP BATTER (VGT),48,Muffin,48,Muffin
9/12/2025 0:00,Breakfast,315,311,311,MUFFINS APPLE CINNAMON BATTER (VGT),48,Muffin,48,Muffin
9/12/2025 0:00,Lunch,630,739,739,FARRO BUTTERNUT (VN),,1/8 Cup,,1/8 Cup
9/12/2025 0:00,Lunch,630,739,739,POTATOES FRENCH FRIES (VN),600,1/2 Cup,660,1/2 Cup
9/12/2025 0:00,Lunch,630,739,739,CHIPS PITA FRIED (VN),,4 Chips,,4 Chips
9/12/2025 0:00,Lunch,630,739,739,PITA WEDGES (VN),,4 Pieces,,4 Pieces
9/12/2025 0:00,Lunch,630,739,739,HUMMUS (GF)(VN),,1 oz Serving,,1 oz Serving
9/12/2025 0:00,Lunch,630,739,739,QUINOA BUTTERNUT SQUASH W/PECAN(GF)(VN),,8 oz Serving,,8 oz Serving
9/12/2025 0:00,Lunch,630,739,739,KOSHARI (GF)(VN)(T9),140,4 Oz,180,4 Oz
9/12/2025 0:00,Lunch,630,739,739,CHICKEN THIGH & DUMPLINGS (H),400,8 oz Serving,400,8 oz Serving
9/12/2025 0:00,Lunch,630,739,739,GRILLED CHEESE WHITE (VGT),,1/2 Sandwich,,1/2 Sandwich
9/12/2025 0:00,Lunch,630,739,739,QUESADILLAS CHEESE GRILLED (VGT),800,Quesadilla,463,Quesadilla
9/12/2025 0:00,Lunch,630,739,739,CHIPS TORTILLA WHITE CORN HM (VN),280,8 Pieces,280,8 Pieces
9/12/2025 0:00,Lunch,630,739,739,SALSA MILD (GF)(VN)(T9),280,1/4 Cup,280,1/4 Cup
9/12/2025 0:00,Lunch,630,739,739,SOUR CREAM (GF)(VGT),280,1 oz Serving,280,1 oz Serving
9/12/2025 0:00,Lunch,630,739,739,FLATBREAD PIZZA PEPPERONI (H),200,Slice,32,Slice
9/12/2025 0:00,Lunch,630,739,739,FLATBREAD PIZZA CHEESE (VGT),200,Slice,64,Slice
9/12/2025 0:00,Lunch,630,739,739,SHRIMP POPCORN,,1/2 Cup,,1/2 Cup
9/12/2025 0:00,Lunch,630,739,739,CHICKEN TENDERS,1707,2 Pieces,1707,2 Pieces
9/12/2025 0:00,Lunch,630,739,739,POTATOES FRIES CURLY SEASONED (VN),,1/2 Cup,,1/2 Cup
9/12/2025 0:00,Lunch,630,739,739,DRESSING RANCH HOMEMADE (GF)(VGT),128,1 oz Serving,128,1 oz Serving
9/12/2025 0:00,Lunch,630,739,739,SAUCE BBQ SWEET BABY RAYS (GF)(VN)(T9),128,Ounce,128,Ounce
9/12/2025 0:00,Lunch,630,739,739,MUSTARD HONEY(GF)(VGT)(T9),128,Tablespoon,128,Tablespoon
9/12/2025 0:00,Lunch,630,739,739,BARS KEY LIME SQUARES (VGT),80,Pieces,65,Pieces
9/12/2025 0:00,Lunch,630,739,739,CAKE BLUEBERRY BANANA COCONUT (VN),,Pieces,,Pieces
9/12/2025 0:00,Lunch,630,739,739,COOKIES CHOCOLATE CHUNK EB (VGT),300,Cookie,94,Cookie
9/12/2025 0:00,Dinner,400,414,414,CHIPS PITA FRIED (VN),,4 Chips,,4 Chips
9/12/2025 0:00,Dinner,400,414,414,PITA WEDGES (VN),,4 Pieces,,4 Pieces
9/12/2025 0:00,Dinner,400,414,414,HUMMUS (GF)(VN),,1 oz Serving,,1 oz Serving
9/12/2025 0:00,Dinner,400,414,414,FARRO BUTTERNUT (VN),,1/8 Cup,,1/8 Cup
9/12/2025 0:00,Dinner,400,414,414,SAMOSAS MONSOON (VN),200,Each,224,Each
9/12/2025 0:00,Dinner,400,414,414,CHUTNEY MANGO(GF)(VN)(T9),80,Tablespoon,57,Tablespoon
9/12/2025 0:00,Dinner,400,414,414,DAL (GF)(VN)(T9),100,1/2 Cup,72,1/2 Cup
9/12/2025 0:00,Dinner,400,414,414,RICE BASMATI (GF)(VN)(T9),,1/2 Cup,,1/2 Cup
9/12/2025 0:00,Dinner,400,414,414,VEGETABLES ROASTED (GF)(VN)(T9),,1 oz Serving,,1 oz Serving
9/12/2025 0:00,Dinner,400,414,414,LAMB VINDALOO MONSOON (GF)(H)(T9),275,3.5 oz Serving,275,3.5 oz Serving
9/12/2025 0:00,Dinner,400,414,414,RICE BASMATI (GF)(VN)(T9),350,1/2 Cup,240,1/2 Cup
9/12/2025 0:00,Dinner,400,414,414,VEGETABLES ROASTED (GF)(VN)(T9),300,1 oz Serving,243,1 oz Serving
9/12/2025 0:00,Dinner,400,414,414,ONIONS RED SLICED (GF)(VN)(T9),64,1 oz Serving,80,1 oz Serving
9/12/2025 0:00,Dinner,400,414,414,GARNISH CILANTRO (GF)(VN)(T9),64,Tablespoon,64,Tablespoon
9/12/2025 0:00,Dinner,400,414,414,UNIT CHOICE MEAL,,TITLE,,TITLE
9/12/2025 0:00,Dinner,400,414,414,FLATBREAD PIZZA PEPPERONI (H),160,Slice,160,Slice
9/12/2025 0:00,Dinner,400,414,414,FLATBREAD PIZZA CHEESE (VGT),160,Slice,160,Slice
9/12/2025 0:00,Dinner,400,414,414,CHICKEN TENDERS,,2 Pieces,,2 Pieces
9/12/2025 0:00,Dinner,400,414,414,POTATOES FRIES CURLY SEASONED (VN),,1/2 Cup,,1/2 Cup
9/12/2025 0:00,Dinner,400,414,414,DRESSING RANCH HOMEMADE (GF)(VGT),,1 oz Serving,,1 oz Serving
9/12/2025 0:00,Dinner,400,414,414,SAUCE BBQ SWEET BABY RAYS (GF)(VN)(T9),,Ounce,,Ounce
9/12/2025 0:00,Dinner,400,414,414,MUSTARD HONEY(GF)(VGT)(T9),,Tablespoon,,Tablespoon
9/12/2025 0:00,Dinner,400,414,414,CAKE PINEAPPLE UPSIDE DOWN (VGT),120,Piece,72,Piece
9/12/2025 0:00,Dinner,400,414,414,COOKIE PISTACHIO BLOSSOM (VN),50,Cookie,14,Cookie
9/13/2025 0:00,Brunch,400,260,260,JAM RED PEPPER (GF)(VN)(T9),,Serving,,Serving
9/13/2025 0:00,Brunch,400,260,260,POTATOES OVEN ROASTED GARLIC(GF)(VN)(T9),,1/2 Cup,,1/2 Cup
9/13/2025 0:00,Brunch,400,260,260,STEW LENTIL (GF)(VN)(T9),,8 oz Cup,,8 oz Cup
9/13/2025 0:00,Brunch,400,260,260,STRUDEL ROASTED VEGETABLE (VN),,Piece,,Piece
9/13/2025 0:00,Brunch,400,260,260,CHICKEN THIGH HULI HULI (GF)(H),,3 Oz Serving,,3 Oz Serving
9/13/2025 0:00,Brunch,400,260,260,POTATOES HERB RSTED BFAST (VN)(GF)(T9),180,1/2 Cup,100,1/2 Cup
9/13/2025 0:00,Brunch,400,260,260,POTATOES HASH BROWNS (GF)(VN),,1/2 Cup,,1/2 Cup
9/13/2025 0:00,Brunch,400,260,260,PEPPERS & ONIONS SAUTEED(GF)(VN)(T9),,1 oz Serving,,1 oz Serving
